product_id,brand,category_lv1,category_lv2,price_band,price_min,price_max,launch_date,core_claims
652406855464,潘婷,洗护,洗发护发,41.0-143.0,41.0,143.0,2022-04-21 13:55:27,修护|柔顺改善干枯头发洗护
652713747634,芳芯,洗护,私密清洁,41.0,41.0,41.0,2021-09-27 13:50:59,抑菌|止痒|清洁便携|敏感肌
653761643143,六神,洗护,洗浴产品,61.0-122.0,61.0,122.0,2021-12-31 13:55:15,保湿|去痘|滋润|留香|舒缓健肤|痘痘肌|秋冬|身体清洁|香氛
656485992578,绽家,洗涤,衣物清洁护理,81.0-122.0,81.0,122.0,2021-12-15 17:59:08,抑菌|留香香氛
659326628244,弥玥泉,护肤,面部护理,37.0-134.0,37.0,134.0,2021-12-31 09:02:48,保湿|清爽|舒缓|补水气雾剂|水乳|温泉|空姐喷雾
665667632146,蜜糖小姐,彩妆,指（趾）甲彩妆,13.0-73.0,13.0,73.0,2022-01-27 14:09:01,加固封层|钢化
666755837332,尔木萄,美妆工具,化妆辅助类工具,21.0,21.0,21.0,2022-06-15 14:34:24,干湿两用|气垫
668883733043,芝芙莲,洗涤,衣物清洁护理,39.0-94.0,39.0,94.0,2022-04-24 17:18:15,抑菌|清洁
669013013987,半亩花田,洗护,洗浴产品,51.0-153.0,51.0,153.0,2022-03-08 15:40:19,保湿|清洁|留香花瓣沐浴露|身体清洁|香氛|香水沐浴露
672916205737,海龟爸爸,护肤,面部清洁,97.0-280.0,97.0,280.0,2022-04-27 15:34:59,控油青少年|青春期
673181547214,立白,洗涤,衣物清洁护理,204.0,204.0,204.0,2023-02-21 14:54:02,抑菌|柔顺|清洁|留香去污香氛
673731906752,洁美芬,洗涤,家清,25.0,25.0,25.0,2022-05-07 10:07:06,杀菌|消毒|漂白喷雾型洗涤剂
673967557108,珀莱雅,护肤,面部护理,10.0,10.0,10.0,2022-05-11 15:19:42,修护|抗衰|舒缓抗皱小样
674505536366,FAN BEAUTY DIARY,护肤,面部护理,10.0,10.0,10.0,2022-06-14 14:05:24,保湿|修护|舒缓发酵|发酵面膜|菌菇类成分|龙血
675139315060,花西子,彩妆,定妆,201.0,201.0,201.0,2022-05-25 23:59:59,定妆|持妆空气感|空气蜜粉|轻雾
676621122715,雅漾,护肤,面部护理,46.0,46.0,46.0,2022-07-13 14:38:56,保湿|清爽|舒缓|补水保湿喷雾|气雾剂|水乳
677621782299,柳丝木,护肤,面部清洁,61.0-153.0,61.0,153.0,2022-07-27 15:15:05,清洁|滋养|舒缓卸妆三合一|以油养肤|养肤|多合一|敏感肌|眼唇脸三合一
678032972004,立白,洗涤,衣物清洁护理,29.0-72.0,29.0,72.0,2022-08-24 14:05:22,留香香氛
680345060720,小奥汀,彩妆,面部修饰,50.0-141.0,50.0,141.0,2022-08-23 15:33:11,修容|提亮肤色液体修容|液体彩妆|遮泪沟|雾光
682961394580,趣净,洗护,婴童洗护,12.0-138.0,12.0,138.0,2022-11-15 16:17:16,抑菌|清洁|清爽温和|身体清洁
683400753574,优斐斯,护肤,面部护理,20.0-129.0,20.0,129.0,2023-10-11 13:12:56,保湿|修护|舒缓成分浓度宣称|湿敷|色沉|高浓度
683522148905,立白,洗涤,衣物清洁护理,57.0-163.0,57.0,163.0,2022-09-21 11:07:18,杀菌|清洁|除螨去污
687080228790,修丽可,护肤,防晒及晒后护理,10.0,10.0,10.0,2022-10-18 18:36:55,美白|防晒体验装|光防护|精华防晒
687607638878,舒肤佳,洗护,香皂,12.0-84.0,12.0,84.0,2022-11-03 18:38:28,清洁排浊乌木|玫瑰花香|身体清洁|香氛
690298019057,古迪,美妆工具,化妆辅助类工具,12.0-45.0,12.0,45.0,2022-12-02 20:19:43,安全|新手
692190373144,蜜糖小姐,彩妆,指（趾）甲彩妆,18.0-40.0,18.0,40.0,2022-12-03 15:12:11,显白裸色
692944720276,海飞丝,洗护,洗发护发,47.0-143.0,47.0,143.0,2023-01-09 15:31:51,去屑|控油|止痒|舒缓|蓬松头发洗护
693070478706,白惜,口腔护理,牙膏,55.0-201.0,55.0,201.0,2022-11-29 16:17:50,去异味|清洁|清洁牙齿|留香|美白去牙渍|清新口气低氟|氨基酸
699111715863,丝塔芙,护肤,身体护理,109.0-402.0,109.0,402.0,2023-02-03 11:12:09,保湿|修护|滋养敏感肌
704997133590,冷酸灵,口腔护理,牙膏,62.0,62.0,62.0,2023-03-08 11:25:28,去异味|抗敏|清洁抗敏感|清新口气
707514089973,妇炎洁,洗护,私密清洁,40.0-100.0,40.0,100.0,2023-03-14 18:41:31,保湿|抑菌|清洁|滋润|留香|舒缓慕斯
713936789417,USMILE,口腔护理,牙膏,30.0-109.0,30.0,109.0,2023-04-25 14:32:43,去异味|抑菌|抗敏|清洁|清洁牙齿|牙龈护理|美白去烟渍|去牙渍|抗敏感|清新口气含氟
717602767979,依香皙,洗护,手足清洁,5.0-87.0,5.0,87.0,2023-06-08 10:42:22,保湿|抑菌|杀菌|消毒|清洁|留香学生|瓶装|身体清洁
718811858405,尔木萄,美妆工具,化妆修饰类工具,18.0-60.0,18.0,60.0,2023-05-24 11:40:41,中性皮肤|肿眼泡
721464121014,妇炎洁,洗护,私密清洁,38.9,38.9,38.9,2023-07-20 14:04:42,保湿|抑菌|止痒|滋润
726612992610,韩束,护肤,面部护理,126.0-203.0,126.0,203.0,2023-07-12 18:53:25,保湿|修护|抗衰|滋养|滋润|舒缓|补水抗皱|紧致新年限定|秋冬
728158551229,花洛莉亚,彩妆,眼部彩妆,29.0,29.0,29.0,2023-07-12 15:41:23,持妆|显色|立体|防晕染|防水刀锋|双头|双头眉笔|野生眉
733234421703,维特丝,洗护,洗发护发,29.0-87.0,29.0,87.0,2023-08-30 12:06:53,修护|柔顺|滋养|滋润|留香|补水抚平毛躁|染烫受损护理|水润头发洗护|精油洗护|香氛
733775713829,小奥汀,彩妆,眼部彩妆,49.0-99.0,49.0,99.0,2023-08-22 12:12:47,防晕染|防水双头|极细
734107972536,半亩花田,护肤,面部清洁,40.0-80.0,40.0,80.0,2023-10-26 18:03:53,控油|清洁|补水深层清洁慕斯|敏感肌
735470709421,潘婷,洗护,洗发护发,42.0-111.0,42.0,111.0,2023-09-18 15:19:36,保湿|修护|柔顺|滋养|补水受损修护|头发洗护
737295425116,橘朵,彩妆,唇部彩妆,72.0,72.0,72.0,2023-09-12 17:39:28,保湿|防沾杯哑光|唇粉霜
742249462526,HYUNDAI,美容仪器,头部美容仪,216.0-237.0,216.0,237.0,2023-11-09 17:22:44,nan
742571388148,芬浓,洗护,洗发护发,29.0-10254.0,29.0,10254.0,2023-11-09 16:55:20,修护|柔顺|止痒|清洁|留香|蓬松抚平毛躁|改善头痒头发洗护|美容液发膜
746349322729,珂拉琪,彩妆,眼部彩妆,103.0,103.0,103.0,2023-12-12 00:00:00,防水李佳琦推荐
747657203029,敷尔佳,护肤,医疗器械类,20.0,20.0,20.0,2023-12-05 18:53:39,修护修护受损肌肤二类医疗器械
747737287988,迪奥,彩妆,彩妆套装,20.0,20.0,20.0,2023-11-21 11:50:19,芳香
752722523495,质润,洗护,洗发护发,99.0-344.0,99.0,344.0,2023-12-14 11:34:05,去屑|控油|止痒|清洁|蓬松深层清洁头发洗护
760766915227,儒意,护肤,T区护理,36.0-68.0,36.0,68.0,2024-01-18 14:25:01,去痘|去黑头|控油|收缩毛孔|清洁深层清洁
770884691918,徽歌,洗护,洗护套装,70.0-122.0,70.0,122.0,2024-03-12 14:41:19,去屑|控油|止痒|留香|蓬松改善头痒头发洗护|法式香氛|香氛
775059292976,悠珂思,彩妆,眼部彩妆,30.0-61.0,30.0,61.0,2024-03-25 14:13:00,防晕染|防水刀锋|印章眼线|双头|极细|点痣笔
781120253113,雕牌,洗涤,衣物清洁护理,3.0-37.0,3.0,37.0,2024-08-08 11:22:44,杀菌|清洁去污家庭装|香氛
787276415929,三资堂,彩妆,眼部彩妆,51.0-115.0,51.0,115.0,2024-08-01 14:31:45,卷翘|定型|打底|纤长|防晕染|防水
805785768504,简初,彩妆,面部底妆,61.0-81.0,61.0,81.0,2024-06-19 19:20:55,遮瑕|防水亲肤|化妆师专用|纯净美妆品牌|遮斑点|黑眼圈
809117365085,上海药皂,洗护,香皂,3.0-22.0,3.0,22.0,2024-07-01 13:58:01,抑菌|清洁|除螨硫磺皂|身体清洁
816492006446,植村秀,彩妆,面部底妆,10.0,10.0,10.0,2024-07-30 11:16:23,滋养干性皮肤|精华粉底液
12623904311,白猫,洗涤,家清,17.0,17.0,17.0,2019-12-16 17:01:29,柠檬香|香氛
16000003970,春娟,护肤,面部护理,63.0-196.0,63.0,196.0,2020-09-28 10:46:09,保湿|滋润|补水
16818781169,芙丽芳丝,护肤,面部清洁,122.0-123.0,122.0,123.0,2019-09-27 16:47:02,去痘|控油|滋润痘痘肌
17904564640,蓝月亮,洗涤,家清,20.0-41.0,20.0,41.0,2019-12-16 17:01:55,杀菌|消毒多用
20366168834,舒适达,口腔护理,牙膏,53.0-140.0,53.0,140.0,2019-08-07 10:27:22,修护|去异味|固齿|抗敏|清洁|防蛀抗敏感|清新口气含氟
527618811623,欧莱雅男士,护肤,面部清洁,44.0-108.0,44.0,108.0,2019-06-27 20:31:55,去黑头|控油|清洁|清爽清洁毛孔男士专用
531602220042,贝德玛,护肤,面部清洁,309.0,309.0,309.0,2019-06-27 20:48:50,清洁卸妆三合一|多合一|敏感肌|眼唇脸三合一
539339147058,自然堂,护肤,面部护理,63.0-119.0,63.0,119.0,2019-09-27 17:38:55,保湿|收缩毛孔|补水学生|敏感肌|植物
558903915198,澳宝,洗护,洗浴产品,49.0-57.0,49.0,57.0,2019-09-29 15:26:20,保湿|清洁|滋润|留香|补水家庭装|身体清洁|香氛
561678096100,齿力佳,口腔护理,牙膏,80.0-160.0,80.0,160.0,2019-08-07 12:54:25,美白口腔香氛|柑橘调|氨基酸
576644195365,欧莱雅,护肤,面部护理,117.0-637.0,117.0,637.0,2019-06-28 10:06:56,保湿|修护|抗衰|舒缓|补水抗皱|紧致多合一|多效|安瓶|安瓶面膜|水光|脸部泛红
583626671137,宣若,洗护,美发造型,76.0,76.0,76.0,2019-06-28 10:13:15,染发植物|植萃
586711177977,至本,护肤,面部护理,86.0-91.0,86.0,91.0,2019-09-29 17:48:57,保湿|修护|抗衰|控油|清爽|滋润|舒缓|补水抗氧化|水润|紧致敏感肌|水乳
589262335068,欧莱雅,护肤,防晒及晒后护理,193.0-344.0,193.0,344.0,2019-06-28 10:24:05,清爽|防晒|隔离光防护|多重防护
589371456351,3CE,彩妆,眼部彩妆,250.0,250.0,250.0,2019-06-28 10:24:14,九色|亮片|哑光|大地色|限定
598181988781,贝德美,护肤,婴童护肤,60.0-70.0,60.0,70.0,2019-08-07 14:20:16,保湿|滋润|补水多合一|多效|婴幼产品|宝宝霜
601134351955,润本,护肤,婴童护肤,57.0-127.0,57.0,127.0,2019-09-29 10:57:56,保湿|滋润婴幼产品|秋冬
603831350950,李施德林,口腔护理,漱口水,51.0-103.0,51.0,103.0,2020-04-29 19:01:23,去异味清新口气口腔香氛|蜜桃香
606301434604,柏瑞美,彩妆,定妆,25.0,25.0,25.0,2019-11-01 12:02:11,保湿|定妆|持妆|控油便携
609588171364,彩棠,彩妆,面部修饰,220.0-382.0,220.0,382.0,2019-12-19 17:49:08,修容|提亮肤色|立体|轮廓修饰三色|膨胀色|限定
616917884552,大宝,护肤,面部护理,40.0-408.0,40.0,408.0,2020-07-30 16:16:35,保湿|滋润|补水SOD蜜|水乳
618621335398,瑶辰,洗护,手足清洁,50.0-191.0,50.0,191.0,2022-04-20 15:50:45,去角质身体清洁
619029127881,谷雨,护肤,面部清洁,100.0-200.0,100.0,200.0,2020-05-20 18:26:41,保湿|清洁|清爽深层清洁干性皮肤|油性皮肤|温和
620687570293,花洛莉亚,彩妆,眼部彩妆,28.0-30.0,28.0,30.0,2020-07-02 10:14:41,防晕染|防水学生|彩色眼线|新手
623623201386,英氏,护肤,婴童护肤,111.0-255.0,111.0,255.0,2020-09-03 15:31:24,保湿|强韧|滋润|舒缓|防裂防干裂婴幼产品|秋冬|菌菇类成分|高保湿
628544015052,韩方五谷,洗护,美发造型,27.0-73.0,27.0,73.0,2020-09-28 11:14:29,保湿|定型|蓬松
632491135178,3CE,彩妆,唇部彩妆,156.0,156.0,156.0,2020-12-23 13:52:27,显白丝绒|哑光|绒感|透明
637239347249,澳宝,洗护,洗浴产品,35.0,35.0,35.0,2021-01-27 15:37:50,保湿|清洁|留香|补水木质调|檀香|百合花香|花香调|身体清洁|香氛|香水沐浴露
638410653835,尔木萄,彩妆,眼部彩妆,12.0,12.0,12.0,2021-03-02 17:52:13,持妆|防水不易晕染|彩色眼线|新手|极细
638749486915,宝诗曼,彩妆,指（趾）甲彩妆,11.0-788.0,11.0,788.0,2023-08-07 16:59:37,加固封层
639040890564,KATO-KATO,彩妆,定妆,59.0-162.0,59.0,162.0,2021-04-07 15:11:19,定妆|持妆|控油|遮瑕|隐形毛孔油性皮肤|裸色
642522280447,芙丽芳丝,护肤,面部清洁,115.0-251.0,115.0,251.0,2021-05-24 12:00:58,保湿|修护|清洁|舒缓卸妆以油养肤|精华卸妆
651004891292,多芬,洗护,洗发护发,51.0-88.0,51.0,88.0,2021-07-23 12:39:34,修护|柔顺受损修护|头发洗护
654400167322,半亩花田,护肤,身体护理,81.0-163.0,81.0,163.0,2021-09-08 14:31:49,保湿|修护|滋润|留香|舒缓水润秋冬|香氛
655960364441,好爸爸,洗涤,衣物清洁护理,36.0-72.0,36.0,72.0,2021-10-13 11:16:17,抑菌|杀菌
655991663936,好来,口腔护理,儿童口腔护理,40.0-81.0,40.0,81.0,2021-10-31 07:23:37,固齿|防蛀口腔香氛|含氟|按压式|换牙期
656364057206,GIRLCULT,彩妆,唇部彩妆,101.0,101.0,101.0,2021-10-26 17:42:03,显色丝绒|哑光|唇霜|绒感|绒雾|雾面
656445197652,立白,洗涤,衣物清洁护理,40.0-176.0,40.0,176.0,2021-10-26 17:51:56,抑菌|杀菌
658889361719,高丝,护肤,面部清洁,42.0-86.0,42.0,86.0,2021-12-15 17:59:08,清洁|清爽卸妆|深层清洁以油养肤|温和
667038097463,圣罗兰,彩妆,面部底妆,460.0-1172.0,460.0,1172.0,2022-02-07 19:00:41,遮瑕气垫|轻薄
668412640390,润丝丹,洗护,美发造型,81.0-91.0,81.0,91.0,2022-03-01 13:53:06,染发在家染发|无刺激|植物|黑茶色
672432485837,糖果小姐,彩妆,指（趾）甲彩妆,44.0,44.0,44.0,2022-04-27 15:28:57,免烤|快干|显白免烤|可撕拉|秋冬
677556436996,润培,护肤,手足护理,10.0-11.0,10.0,11.0,2022-07-13 18:48:26,保湿|补水便携|植物|香氛|馥奇调
678372966344,百雀羚,护肤,面部护理,109.0-218.0,109.0,218.0,2022-10-12 11:02:58,保湿|补水草本
681105657513,薇诺娜宝贝,护肤,婴童护肤,30.0-69.0,30.0,69.0,2022-09-06 15:00:46,保湿|润唇|滋润婴幼产品
681540276005,舒肤佳,洗护,香皂,25.0-63.0,25.0,63.0,2022-10-11 19:52:15,清洁|留香家庭装|身体清洁
682051723868,舒肤佳,洗护,洗浴产品,61.0-166.0,61.0,166.0,2022-09-21 13:37:49,清洁|留香乌木|木质调|身体清洁|雪松香|香氛
683372448046,尔木萄,美妆工具,化妆辅助类工具,19.0-59.0,19.0,59.0,2023-09-12 17:03:09,拇指粉扑|气垫
688534156144,毛吉吉,美妆工具,化妆辅助类工具,47.0-60.0,47.0,60.0,2022-12-06 15:47:14,气垫
691470501830,USMILE,美容仪器,口腔美容仪,172.0-416.0,172.0,416.0,2022-11-15 10:51:36,情人节
694067120648,雕牌,洗涤,衣物清洁护理,5.0-85.0,5.0,85.0,2023-03-03 16:01:48,清洁去污透明
698006060965,LA,洗涤,衣物清洁护理,17.0-96.0,17.0,96.0,2023-06-26 11:20:10,抑菌有氧清洁
707374799179,依泉,护肤,唇部护理,51.0-153.0,51.0,153.0,2023-03-29 14:17:34,保湿|润唇|滋润|补水|防裂水润|防干裂秋冬
707403576324,HYUNDAI,美容仪器,头部美容仪,224.0-347.0,224.0,347.0,2023-04-13 11:34:39,三合一|多合一
707566996335,DDG,护肤,面部清洁,57.0-116.0,57.0,116.0,2023-04-13 11:11:26,清洁卸妆以油养肤|敏感肌|易乳化|温和|精准护肤
708960492558,斧头牌,洗涤,家清,30.0-61.0,30.0,61.0,2023-05-15 15:14:01,敏感肌
711208363845,维特丝,洗护,洗浴产品,34.0-91.0,34.0,91.0,2023-05-11 15:00:04,保湿|控油|止痒|清洁|滋润|留香|香体痘痘肌|身体清洁|香氛|香水沐浴露
714216197078,雕牌,洗涤,家清,19.9,19.9,19.9,2023-06-08 14:04:27,无残留
724509280671,科巢,口腔护理,儿童口腔护理,20.0-62.0,20.0,62.0,2023-08-16 12:38:07,防蛀不含氟|婴幼产品
727528842146,芙丽芳丝,护肤,面部清洁,2449.0,2449.0,2449.0,2023-08-16 11:32:59,清洁|补水深层清洁温和
730729798184,FAN BEAUTY DIARY,护肤,面部护理,79.0-403.0,79.0,403.0,2023-08-01 13:04:01,保湿|补水体验装|菌菇类成分
733219093853,GIRLS CRUSH,彩妆,面部底妆,102.0-203.0,102.0,203.0,2023-08-30 12:06:36,提亮肤色|美白|遮瑕水丝绒质地|痘印|痘痘肌|绒感|遮泪沟|黑眼圈
737662499328,水木花草,护肤,精油,47.0-130.0,47.0,130.0,2023-10-09 15:28:59,舒缓植萃
740277323954,潘婷,洗护,洗发护发,94.0,94.0,94.0,2023-10-20 00:00:00,保湿|修护|柔顺抚平毛躁受损修护|头发洗护
757413260236,维特丝,洗护,洗发护发,79.0-131.0,79.0,131.0,2024-01-03 18:46:40,修护|柔顺|补水修护毛躁干枯|抚平毛躁|染烫受损护理免蒸发膜|受损修护|头发洗护|水疗
761708414554,维特丝,洗护,美发造型,37.0-81.0,37.0,81.0,2024-01-25 10:47:22,保湿|定型|柔顺|蓬松弹力固卷
765221707683,贝德美,洗护,洗护套装,70.0-284.0,70.0,284.0,2024-02-04 14:53:59,修护|去屑|控油|止痒|清爽|舒缓|蓬松头发洗护|学生|青少年
766847751892,维特丝,护肤,身体护理,45.0-76.0,45.0,76.0,2024-02-23 06:14:53,保湿|去鸡皮|抗衰|止痒|滋润|留香|补水紧致刷酸|果酸焕肤|香氛
767908565264,格润,口腔护理,儿童口腔护理,182.0,182.0,182.0,2024-03-02 00:00:00,去异味|固齿|清洁|牙周护理|牙龈护理|防蛀清新口气不含氟|含氟|婴幼产品
773473638698,舒客宝贝,口腔护理,儿童口腔护理,20.0-196.0,20.0,196.0,2024-03-22 11:24:09,防蛀换牙期|青少年
775999677143,雅漾,护肤,面部护理,89.0,89.0,89.0,2024-04-18 10:38:09,保湿|清爽|舒缓|补水保湿喷雾|敏感肌|气雾剂|水乳
785377782252,植村秀,护肤,面部清洁,10.0-13.0,10.0,13.0,2024-04-24 14:16:18,保湿|控油|清洁卸妆|深层清洁以油养肤|小样|温和
12294020098,希芸,护肤,面部清洁,20.0-40.0,20.0,40.0,2019-06-27 17:22:46,控油|清洁|清爽深层清洁中性皮肤|学生|油性皮肤|草本
13219305972,郁美净,护肤,婴童护肤,15.0-31.0,15.0,31.0,2019-08-07 10:23:47,保湿|滋润奶霜|婴幼产品|宝宝霜|秋冬
14638135180,章华,洗护,美发造型,103.0-269.0,103.0,269.0,2019-06-27 19:15:43,染发黑茶色
38354487763,LA,洗涤,衣物清洁护理,38.0-76.0,38.0,76.0,2019-12-16 17:09:50,抑菌|杀菌|清洁
39488472991,雅诗兰黛,护肤,眼部护理,580.0-1161.0,580.0,1161.0,2019-06-27 19:27:23,保湿|修护|去黑眼圈|抗衰|滋润|舒缓抗氧化|抗皱|水润熬夜|雅诗兰黛小棕瓶|黑眼圈
40975162876,CHANTE CLAIR,洗涤,家清,29.0-71.0,29.0,71.0,2019-12-16 17:10:30,无残留|温和
521600146513,凡士林,护肤,身体护理,51.0-122.0,51.0,122.0,2019-06-27 20:09:44,保湿|修护|滋润|留香|舒缓|补水水润
536285712789,冷酸灵,口腔护理,牙膏,23.0-71.0,23.0,71.0,2019-08-07 11:45:30,去异味|抗敏|美白抗敏感|清新口气按压式
544505240565,蜂花,洗护,洗发护发,25.0-46.0,25.0,46.0,2019-06-27 21:36:29,修护|柔顺|滋养|滋润改善干枯头发洗护
545260671861,奥妙,洗涤,衣物清洁护理,40.0,40.0,40.0,2019-12-16 17:17:54,抑菌|杀菌|清洁|除螨去污
546700839593,强生美肌,洗护,洗浴产品,39.9-79.8,39.9,79.8,2019-08-07 11:53:28,保湿|滋润|留香水润瓶装|身体清洁|香氛
546713015675,安热沙,护肤,防晒及晒后护理,205.0,205.0,205.0,2019-06-27 21:41:57,抗衰|滋养|防晒|防水抗氧化光防护|小金瓶
548383068698,欧莱雅,洗护,洗发护发,48.0,48.0,48.0,2019-09-29 15:07:29,去屑|柔顺|清洁|清爽|滋养头发洗护|植萃|精油洗护
550080595188,USMILE,美容仪器,口腔美容仪,422.0-894.0,422.0,894.0,2021-05-29 11:44:18,情侣款
558549667243,HANGO,洗护,洗发护发,90.0-600.0,90.0,600.0,2019-06-28 09:42:13,修护|柔顺|补水抚平毛躁受损修护|头发洗护
561876771265,寻荟记,护肤,面部护理,49.0-130.0,49.0,130.0,2019-08-07 12:54:32,保湿|修护|去痘|舒缓|补水晒后修护痘痘肌|速修
564619732077,凡士林,护肤,身体护理,51.0-140.0,51.0,140.0,2019-06-28 09:51:54,保湿|提亮肤色|滋润|美白|香体秋冬
567015266775,兰蔻,护肤,眼部护理,570.0-1141.0,570.0,1141.0,2019-06-28 09:55:22,保湿|修护|抗衰抗氧化|抗皱|淡化细纹|紧致兰蔻小黑瓶|发光|小黑瓶|黑眼圈
571105537574,EVERBAB,美妆工具,化妆辅助类工具,23.0-76.0,23.0,76.0,2023-09-12 17:00:31,nan
571441444782,欧莱雅,护肤,面部护理,358.0-512.0,358.0,512.0,2020-06-11 11:32:07,保湿|修护|抗衰抗皱|淡化细纹|紧致新年限定|浓缩
573915357188,阿姿美尔,彩妆,面部底妆,101.0-337.0,101.0,337.0,2019-06-28 10:03:38,遮瑕男士专用|痘印|痘痘肌|自然色
580376286690,适乐肤,护肤,面部清洁,122.0-171.0,122.0,171.0,2019-06-28 10:10:44,保湿|清洁|舒缓温和
580608613920,适乐肤,护肤,身体护理,107.0-154.0,107.0,154.0,2019-06-28 10:10:53,保湿|修护|滋润|舒缓修护角质层敏感肌
593802939013,艾惟诺,护肤,婴童护肤,102.0-268.0,102.0,268.0,2019-08-07 14:07:38,保湿|滋润|补水婴幼产品|换季
598545771935,高姿,护肤,面部护理,101.0-326.0,101.0,326.0,2019-09-29 13:42:52,保湿|修护|舒缓|补水水光|水库面膜|熬夜|熬夜肌
600445279036,清扬,洗护,洗发护发,51.0-102.0,51.0,102.0,2019-09-29 10:32:14,修护|去屑|控油|止痒|清洁|蓬松去油头发洗护|弱酸
608068592627,卡姿兰,彩妆,面部底妆,118.0-216.0,118.0,216.0,2019-12-12 12:30:13,持妆|控油|提亮肤色|遮瑕
610251972724,奇蔻,彩妆,唇部彩妆,121.0-139.0,121.0,139.0,2020-05-08 14:22:53,持妆|显色|防沾杯双头唇釉|裸色|镜面
610980212137,舒肤佳,洗护,洗浴产品,41.0-123.0,41.0,123.0,2020-02-28 13:49:09,保湿|清洁|滋润家庭装|柑橘调|柠檬香|身体清洁|香氛
627571758655,AARYE,护肤,手足护理,41.0-198.0,41.0,198.0,2020-10-22 15:05:45,保湿|嫩肤|滋润|补水柔嫩柑橘调|植萃|秋冬|精油洗护|香氛
629261512330,毕生之研,护肤,唇部护理,60.0-213.0,60.0,213.0,2020-12-23 13:43:31,保湿|修护|润唇|淡唇纹|滋润唇霜
630877562610,薇诺娜,护肤,护肤套装,38.0-171.0,38.0,171.0,2020-12-02 14:19:35,保湿|修护|滋润水润干性皮肤|敏感肌
633811728205,郁美净,护肤,婴童护肤,7.0-52.0,7.0,52.0,2020-12-23 13:56:54,滋润|舒缓冬季|婴幼产品|秋冬
638108516518,好来,口腔护理,牙膏,19.0-57.0,19.0,57.0,2021-05-18 15:16:32,清洁牙齿去牙渍新品
638125958371,立白,洗涤,衣物清洁护理,30.0-215.0,30.0,215.0,2021-03-25 14:31:39,抑菌|杀菌
638281143270,贝德美,洗护,婴童洗护,30.0-153.0,30.0,153.0,2021-03-02 17:30:37,柔顺|滋养中大童|头发洗护|婴幼产品|青少年
642070346712,健美创研,护肤,面部清洁,10.0-33.0,10.0,33.0,2021-04-28 14:39:14,清洁卸妆|深层清洁三合一|多合一|植萃|温和|眼唇脸三合一
644104825041,蓝月亮,洗涤,衣物清洁护理,50.0-111.0,50.0,111.0,2021-05-24 12:39:45,学生
646243943454,好来,口腔护理,漱口水,41.0,41.0,41.0,2022-07-13 12:03:52,去异味|牙龈护理健龈|清新口气温和
649044507023,古迪,美妆工具,化妆辅助类工具,8.0-30.0,8.0,30.0,2021-08-12 14:33:23,刀锋|平头|斜角
649287216634,梵香思,香氛,家居香氛,81.0,81.0,81.0,2021-09-04 10:22:00,熏香|舒缓|除味|清新空气卧室|卫生间|室内|无火香薰|酒店
654101908243,芭贝拉,彩妆,眼部彩妆,30.0-1021.0,30.0,1021.0,2021-10-15 17:32:46,防晕染|防水新手|极细|棕色
657450039727,唯资,彩妆,眼部彩妆,19.0-59.0,19.0,59.0,2021-10-30 10:24:20,防晕染|防水二合一|墨绿色|多合一|彩色眼线|新手|极细
657515505737,EHD,洗护,洗发护发,131.0-287.0,131.0,287.0,2022-06-01 15:26:32,去屑|固发|控油|蓬松|防断发|防脱头发洗护|微生态
664794245461,舒蕾,洗护,洗发护发,40.0-80.0,40.0,80.0,2022-05-10 14:42:19,修护|柔顺|滋润改善干枯|水润受损修护|头发洗护
665262178114,OLAY,护肤,护肤套装,491.0-933.0,491.0,933.0,2022-01-17 16:18:41,保湿|修护|抗衰|祛斑|美白|舒缓抗氧化|紧致新年限定|水感|超抗
668050013072,可复美,护肤,医疗器械类,19.9,19.9,19.9,2022-03-01 11:08:10,修护二类医疗器械
668403180662,奇士美,彩妆,眼部彩妆,68.0-74.0,68.0,74.0,2022-02-26 00:00:00,持妆|显色|防晕染|防水不易晕染|细滑
668799527542,达肤妍,护肤,面部护理,132.0-319.0,132.0,319.0,2022-05-10 14:29:04,保湿|修护|舒缓|补水舒敏精简配方
669066273405,佩冉,彩妆,眼部彩妆,46.0-1036.0,46.0,1036.0,2022-04-08 10:00:00,卷翘|定型|打底|纤长|防晕染|防水
670784812291,妇炎洁,洗护,私密清洁,50.0-142.0,50.0,142.0,2022-03-31 13:56:35,抑菌|止痒|清洁|清爽男士专用
670960887570,雪玲妃,护肤,面部清洁,92.0-245.0,92.0,245.0,2022-03-23 16:08:34,保湿|控油|清洁卸妆|深层清洁二合一|多合一|温和
673983071928,恋火,彩妆,面部底妆,171.0-369.0,171.0,369.0,2022-04-27 15:57:21,持妆|控油|遮瑕柔焦|油性皮肤|磨皮
674784056519,MTS DERMAROLLER,美容仪器,面部美容仪,2.0-3.0,2.0,3.0,2023-09-04 10:37:26,纳米
677618835661,KINBATA,洗涤,衣物清洁护理,40.0-122.0,40.0,122.0,2022-07-27 15:41:16,抑菌|防串色
677658831282,佳洁士,口腔护理,牙膏,26.0-82.0,26.0,82.0,2022-08-10 14:27:32,去异味|美白清新口气|美白牙齿
678036456918,可复美,护肤,面部护理,36.0,36.0,36.0,2022-07-20 14:30:29,保湿|修护|嫩肤|清爽|舒缓|补水柔嫩|舒敏水乳|秋冬
679712747006,悦哺,护肤,婴童护肤,69.0-159.0,69.0,159.0,2022-08-24 14:01:31,舒缓婴幼产品|红屁屁
